id|title|releaseDate|storeReleaseDate|FinalPrice|OriginalPrice|PriceDiscountPercentage|PriceDiscountAmount|PriceCurrency|productState|storeLink|Developer|Publisher|OperatingSystem1|OperatingSystem2|OperatingSystem3|Tag1|Tag2|Tag3|Tag4|Tag5|Tag6|Tag7|Tag8|Tag9|Tag10
2114931848|Perfect Weapon|1996-11-21|2023-05-08|2.79|7.99|-65.0|5.20|USD|default|https://www.gog.com/en/game/perfect_weapon|Gray Matter Inc.|Piko Interactive|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Third Person', 'slug': 'third-person'}|{'name': 'Space', 'slug': 'space'}|{'name': 'Fighting', 'slug': 'fighting'}|{'name': 'Only On GOG', 'slug': 'only-on-gog'}|{'name': 'Martial Arts', 'slug': 'martial-arts'}|
1816849333|SHOCK TROOPERS: 2ND SQUAD|1996-11-06|2017-10-05|1.79|5.99|-70.0|4.20|USD|default|https://www.gog.com/en/game/shock_troopers_2|SNK CORPORATION|SNK CORPORATION|windows|||{'name': 'Action', 'slug': 'action'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Arcade', 'slug': 'arcade'}|{'name': 'Fighting', 'slug': 'fighting'}||||
1436955893|Archimedean Dynasty|1996-11-01|2015-07-29|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/archimedean_dynasty|Massive Development|Ubisoft|windows|||{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Space', 'slug': 'space'}|{'name': 'Flight', 'slug': 'flight'}|||
1204965015|Necrodome|1996-11-01|2023-06-28|9.99|9.99||0.00|USD|default|https://www.gog.com/en/game/necrodome|Raven Software|SNEG|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Gore', 'slug': 'gore'}|{'name': 'FPS', 'slug': 'fps'}|{'name': 'Shooter', 'slug': 'shooter'}
2075976504|A.D. 2044|1996-09-09|2017-10-24|2.99|5.99|-50.0|3.00|USD|default|https://www.gog.com/en/game/ad_2044|L.K. Avalon|L.K. Avalon|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Logic', 'slug': 'logic'}|{'name': 'FPS', 'slug': 'fps'}|{'name': 'Puzzle Platformer', 'slug': 'puzzle-platformer'}||
1180139263|Wargame Construction Set III: Age of Rifles 1846-1905 + Campaigns|1996-08-26|2023-12-19|3.59|5.99|-40.0|2.40|USD|default|https://www.gog.com/en/game/wargame_construction_set_iii_age_of_rifles_18461905_campaigns|Strategic Simulations|SNEG|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'War', 'slug': 'war'}|{'name': 'Retro', 'slug': 'retro'}|{'name': 'Military', 'slug': 'military'}
1400947825|NINJA MASTER'S：HAOH NINPO CHO|1996-05-27|2024-04-08|4.79|5.99|-20.0|1.20|USD|default|https://www.gog.com/en/game/ninja_mastershaoh_ninpo_cho|Code Mystics|SNK CORPORATION|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Retro', 'slug': 'retro'}|{'name': 'Arcade', 'slug': 'arcade'}|{'name': 'Fighting', 'slug': 'fighting'}|{'name': 'Ninja', 'slug': 'ninja'}||||
1207658748|Heroes of Might and Magic®|1996-05-06|1991-12-25|9.99|9.99||0.00|USD|default|https://www.gog.com/en/game/heroes_of_might_and_magic|New World Computing, Inc.|Ubisoft|windows|||{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Resource Management', 'slug': 'resource-management'}|{'name': 'Magic', 'slug': 'magic'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}
1207659228|Chaos Overlords|1996-04-30|2013-05-28|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/chaos_overlords|Stick Man Games|Evolution Interactive|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Crime', 'slug': 'crime'}|{'name': 'Only On GOG', 'slug': 'only-on-gog'}||
1852354510|D: The Game|1996-03-31|2016-06-02|2.99|5.99|-50.0|3.00|USD|default|https://www.gog.com/en/game/d_the_game|WARP|Throwback Entertainment|windows|linux||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Female Protagonist', 'slug': 'female-protagonist'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Logic', 'slug': 'logic'}|{'name': 'Multiple Endings', 'slug': 'multiple-endings'}
1207663093|Descent 2|1996-03-13|2017-11-24|7.99|9.99|-20.0|2.00|USD|default|https://www.gog.com/en/game/descent_2|Parallax Software|Interplay|windows|osx||{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'FPS', 'slug': 'fps'}|{'name': 'Space', 'slug': 'space'}|{'name': 'Shooter', 'slug': 'shooter'}
1207659115|Spycraft: The Great Game|1996-02-29|2012-10-02|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/spycraft_the_great_game|Activision|Activision|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'FMV', 'slug': 'fmv'}|{'name': 'Espionage', 'slug': 'espionage'}|||||
1207659141|Screamer 2|1996-01-02|2012-11-29|7.99|9.99|-20.0|2.00|USD|default|https://www.gog.com/en/game/screamer_2|Graffiti|Interplay|windows|osx||{'name': 'Action', 'slug': 'action'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Racing', 'slug': 'racing'}|{'name': 'Rally', 'slug': 'rally'}||||||
1792718486|Titanic: Adventure Out of Time|1996-01-01|2017-12-28|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/titanic_adventure_out_of_time|Cyberflix Incorporated|Nightdive Studios|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'Violent', 'slug': 'violent'}|{'name': 'Logic', 'slug': 'logic'}|{'name': 'FPS', 'slug': 'fps'}|{'name': 'FMV', 'slug': 'fmv'}
1207658671|Stonekeep|1995-11-08|2008-09-16|7.99|9.99|-20.0|2.00|USD|default|https://www.gog.com/en/game/stonekeep|Interplay|Interplay|windows|osx||{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'FPS', 'slug': 'fps'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Realistic', 'slug': 'realistic'}|{'name': 'Dungeon Crawler', 'slug': 'dungeon-crawler'}|{'name': 'FMV', 'slug': 'fmv'}|
1263855454|DeathKeep|1995-11-01|2023-03-27|2.99|5.99|-50.0|3.00|USD|default|https://www.gog.com/en/game/deathkeep|Lion Entertainment|SNEG|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Mystery', 'slug': 'mystery'}|{'name': 'Medieval', 'slug': 'medieval'}|{'name': 'Dungeon Crawler', 'slug': 'dungeon-crawler'}||
1207659993|Entomorph: Plague of the Darkfall|1995-09-10|2013-10-31|2.99|5.99|-50.0|3.00|USD|default|https://www.gog.com/en/game/entomorph_plague_of_the_darkfall|Strategic Simulations|Kyoudai Games|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Gore', 'slug': 'gore'}|{'name': 'Top-Down', 'slug': 'top-down'}
1207659463|Thunderscape|1995-08-31|2013-08-22|2.99|5.99|-50.0|3.00|USD|default|https://www.gog.com/en/game/thunderscape|Strategic Simulations|Kyoudai Games|windows|||{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Classic', 'slug': 'classic'}||||||
1207658837|Gabriel Knight 2: The Beast Within|1995-06-30|2010-02-23|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/gabriel_knight_2_the_beast_within|Sierra|Activision|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Mystery', 'slug': 'mystery'}|{'name': 'Third Person', 'slug': 'third-person'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Investigation', 'slug': 'investigation'}
1436955815|Albion|1995-01-01|2015-07-29|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/albion|Blue Byte Studio|Ubisoft|windows|||{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}||||
1959845271|Biing!: Sex, Intrigue and Scalpels|1995-01-01|2020-02-14|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/biing_sex_intrigue_and_scalpels|reLINE Software|Biing-Fansite|windows|linux|osx|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Funny', 'slug': 'funny'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Sexual Content', 'slug': 'sexual-content'}|{'name': 'Nudity', 'slug': 'nudity'}|{'name': 'Mature', 'slug': 'mature'}|{'name': 'NSFW', 'slug': 'nsfw'}|{'name': 'Dark Comedy', 'slug': 'dark-comedy'}
2007520286|Shivers|1995-01-01|2018-06-21|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/shivers|Sierra|Activision|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Only On GOG', 'slug': 'only-on-gog'}||||
1465732730|Wetlands|1995-01-01|2020-12-18|4.54|6.99|-35.0|2.45|USD|default|https://www.gog.com/en/game/wetlands|New World Computing, Inc.|Ziggurat Interactive|windows|osx||{'name': 'Action', 'slug': 'action'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Space', 'slug': 'space'}|{'name': 'Cyberpunk', 'slug': 'cyberpunk'}
1207658732|Rise of the Triad: Dark War|1994-12-21|1991-12-25|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/rise_of_the_triad__dark_war|Apogee Entertainment|Apogee Entertainment|windows|linux||{'name': 'Action', 'slug': 'action'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'FPS', 'slug': 'fps'}|{'name': 'Shooter', 'slug': 'shooter'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}||
1207663033|Battle Chess|1994-06-01|2021-10-29|7.99|9.99|-20.0|2.00|USD|default|https://www.gog.com/en/game/battle_chess|Interplay|Interplay|windows|linux|osx|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Tabletop', 'slug': 'tabletop'}|{'name': 'Chess', 'slug': 'chess'}|||
1649531945|Dark Legions|1994-04-01|2023-06-06|2.99|5.99|-50.0|3.00|USD|default|https://www.gog.com/en/game/dark_legions|Silicon Knights|SNEG|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'Retro', 'slug': 'retro'}|{'name': 'Fighting', 'slug': 'fighting'}|{'name': 'Board Game', 'slug': 'board-game'}
1420634392|Cyberia|1994-01-01|2015-01-29|7.99|9.99|-20.0|2.00|USD|default|https://www.gog.com/en/game/cyberia|Xatrix Entertainment|Interplay|windows|linux|osx|{'name': 'Action', 'slug': 'action'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Logic', 'slug': 'logic'}|{'name': 'Shooter', 'slug': 'shooter'}|{'name': 'Cyberpunk', 'slug': 'cyberpunk'}|{'name': 'Romance', 'slug': 'romance'}|{'name': 'Flight', 'slug': 'flight'}
1553649691|Lollypop|1994-01-01|2023-01-06|4.54|6.99|-35.0|2.45|USD|default|https://www.gog.com/en/game/lollypop|Brain Bug, Rainbow Arts|Ziggurat Interactive|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Female Protagonist', 'slug': 'female-protagonist'}|{'name': 'Platformer', 'slug': 'platformer'}||||
1605503821|Superhero League of Hoboken|1994-01-01|2019-01-29|3.84|6.99|-45.0|3.15|USD|default|https://www.gog.com/en/game/superhero_league_of_hoboken|Legend Entertainment Company|Ziggurat Interactive|windows|linux|osx|{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Logic', 'slug': 'logic'}|{'name': 'Superhero', 'slug': 'superhero'}|||
1227017019|Daemonsgate|1993-12-01|2020-07-31|3.49|6.99|-50.0|3.50|USD|default|https://www.gog.com/en/game/daemonsgate|Imagitec Design|Ziggurat Interactive|windows|linux|osx|{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Open World', 'slug': 'open-world'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'Magic', 'slug': 'magic'}
1429089605|Star Trek™: Judgment Rites|1993-12-01|2015-05-07|7.99|9.99|-20.0|2.00|USD|default|https://www.gog.com/en/game/star_trek_judgment_rites|Interplay|Interplay|windows|linux|osx|{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Space', 'slug': 'space'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|||
1589400965|Soccer Kid|1993-08-01|2022-01-20|3.14|8.99|-65.0|5.85|USD|default|https://www.gog.com/en/game/soccer_kid|Krysalis Software|Piko Interactive|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Platformer', 'slug': 'platformer'}|{'name': 'Sports', 'slug': 'sports'}||||||
1207659195|Strike Commander|1993-04-01|2013-03-26|2.69|5.99|-55.0|3.30|USD|default|https://www.gog.com/en/game/strike_commander|Origin Systems|Electronic Arts|windows|||{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Modern', 'slug': 'modern'}|{'name': 'Combat', 'slug': 'combat'}|{'name': 'Only On GOG', 'slug': 'only-on-gog'}|||||
1207666303|Sam & Max Hit the Road|1993-01-01|2014-10-28|5.99|5.99||0.00|USD|default|https://www.gog.com/en/game/sam_max_hit_the_road|Lucasfilm|Disney|windows|linux|osx|{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Investigation', 'slug': 'investigation'}|{'name': 'Detective-mystery', 'slug': 'detective'}|||
1363728995|Risky Woods|1992-12-31|2021-11-25|3.14|8.99|-65.0|5.85|USD|default|https://www.gog.com/en/game/risky_woods|Dinamic Software, Zeus Software|Piko Interactive|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Platformer', 'slug': 'platformer'}|{'name': 'Combat', 'slug': 'combat'}||||||
1962452900|The Summoning|1992-11-01|2023-06-06|2.99|5.99|-50.0|3.00|USD|default|https://www.gog.com/en/game/the_summoning|Event Horizon Software|SNEG|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Exploration', 'slug': 'exploration'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Magic', 'slug': 'magic'}
2020914910|BASEBALL STARS 2|1992-04-15|2017-05-30|1.79|5.99|-70.0|4.20|USD|default|https://www.gog.com/en/game/baseball_stars_2|SNK CORPORATION|SNK CORPORATION|windows|||{'name': 'Classic', 'slug': 'classic'}|{'name': 'Arcade', 'slug': 'arcade'}|{'name': 'Modern', 'slug': 'modern'}|{'name': 'Sports', 'slug': 'sports'}||||||
1207665563|Cosmo's Cosmic Adventure|1992-03-01|2014-09-04|1.34|4.99|-73.0|3.65|USD|default|https://www.gog.com/en/game/cosmos_cosmic_adventure|Apogee Entertainment|Apogee Entertainment|windows|linux||{'name': 'Action', 'slug': 'action'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Platformer', 'slug': 'platformer'}|{'name': 'Arcade', 'slug': 'arcade'}|||||
1207658972|Darklands|1992-01-02|2020-03-20|4.54|6.99|-35.0|2.45|USD|default|https://www.gog.com/en/game/darklands|MPS Labs|Ziggurat Interactive|windows|linux|osx|{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Open World', 'slug': 'open-world'}|{'name': 'Sandbox', 'slug': 'sandbox'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'Medieval', 'slug': 'medieval'}||
1207658702|Waxworks|1992-01-02|2009-01-20|1.49|5.99|-75.0|4.50|USD|default|https://www.gog.com/en/game/waxworks|Horrorsoft|Adventure Soft|windows|osx||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Only On GOG', 'slug': 'only-on-gog'}||||
1341288701|Eternam|1992-01-01|2019-07-01|3.49|6.99|-50.0|3.50|USD|default|https://www.gog.com/en/game/eternam|Infogrames Studios|Ziggurat Interactive|windows|linux|osx|{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Logic', 'slug': 'logic'}|||
1937439756|Links 386 Pro|1992-01-01|2021-06-21|4.99|9.99|-50.0|5.00|USD|default|https://www.gog.com/en/game/links_386_pro|Access Software|Big Finish Games|windows|||{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Realistic', 'slug': 'realistic'}|{'name': 'Physics', 'slug': 'physics'}|{'name': 'Only On GOG', 'slug': 'only-on-gog'}|{'name': 'Sports', 'slug': 'sports'}||||
1523575643|Sabre Team|1992-01-01|2021-06-04|4.54|6.99|-35.0|2.45|USD|default|https://www.gog.com/en/game/sabre_team|Krisalis Software|Ziggurat Interactive|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Resource Management', 'slug': 'resource-management'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Military', 'slug': 'military'}|{'name': 'Tactical RPG', 'slug': 'tactical-rpg'}||
1835081550|Shadoworlds|1992-01-01|2021-06-04|4.54|6.99|-35.0|2.45|USD|default|https://www.gog.com/en/game/shadoworlds|Krisalis Software, Teque London|Ziggurat Interactive|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Resource Management', 'slug': 'resource-management'}|{'name': 'Survival', 'slug': 'survival'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Space', 'slug': 'space'}|{'name': 'Crafting', 'slug': 'crafting'}
1582445378|Spelljammer: Pirates of Realmspace|1992-01-01|2023-03-27|4.99|9.99|-50.0|5.00|USD|default|https://www.gog.com/en/game/spelljammer_pirates_of_realmspace|Cybertech|SNEG|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Exploration', 'slug': 'exploration'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Space', 'slug': 'space'}
1846446491|The Legacy: Realm of Terror|1992-01-01|2019-12-20|4.54|6.99|-35.0|2.45|USD|default|https://www.gog.com/en/game/the_legacy_realm_of_terror|Magnetic Scrolls|Ziggurat Interactive|windows|linux|osx|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Violent', 'slug': 'violent'}|{'name': 'Gore', 'slug': 'gore'}|{'name': 'FPS', 'slug': 'fps'}|{'name': 'Dungeon Crawler', 'slug': 'dungeon-crawler'}|{'name': 'Survival Horror', 'slug': 'survival-horror'}
1650051827|Zombie Dinos from Planet Zeltoid|1992-01-01|2021-10-01|4.54|6.99|-35.0|2.45|USD|default|https://www.gog.com/en/game/zombie_dinos_from_planet_zeltoid|Philips P.O.V. Entertainment Group|Ziggurat Interactive|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Funny', 'slug': 'funny'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Space', 'slug': 'space'}|{'name': 'Family Friendly', 'slug': 'family-friendly'}|{'name': 'Nature', 'slug': 'nature'}
1207665273|Crystal Caves|1991-10-23|2021-12-23|1.34|4.99|-73.0|3.65|USD|default|https://www.gog.com/en/game/crystal_caves|Apogee Entertainment|Apogee Entertainment|windows|osx||{'name': 'Action', 'slug': 'action'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Platformer', 'slug': 'platformer'}|{'name': 'Arcade', 'slug': 'arcade'}|||||
1207658981|Populous™ 2: Trials of the Olympian Gods|1991-09-01|2011-11-17|2.69|5.99|-55.0|3.30|USD|default|https://www.gog.com/en/game/populous_2|Bullfrog Productions|Electronic Arts|windows|osx||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Classic', 'slug': 'classic'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Managerial', 'slug': 'managerial'}|{'name': 'Good Old Game', 'slug': 'good-old-game'}|{'name': 'Supernatural', 'slug': 'supernatural'}||
